"","shape","changeType","blockNum","trialID","response","confidence","rt","subjectID","experimentName","experimentVersion","experimentTime","studyID","sessionID","browserName","browserVersion","displayWindowHeight","displayWindowWidth","displayScreenHeight","displayScreenWidth","change_key","gender","age","taskGuess","purposeGuess","commentText","totalTime","collapsedChange","correctAnswer","fullShapeName","shape_color","video_direction","responded_correctly","count","analysisChangeType"
"4845","catch_shape","change1",10,92,"different",9,896.9,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"change1","different","catch_shape_change1",0.285460346,"lr",1,1,"none"
"4846","shape8","no_change3",10,93,"same",7,813.3,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"no_change","same","shape8_no_change3",0.848020062,"rl",1,1,"none"
"4847","shape2","concave_area1",10,94,"different",9,1178.5,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"concave_area1","different","shape2_concave_area1",NA,"",1,1,"concave"
"4848","shape3","concave_area2",10,95,"different",9,817,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"concave_area2","different","shape3_concave_area2",NA,"",1,1,"concave"
"4849","shape4","no_change6",10,96,"same",7,947.9,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"no_change","same","shape4_no_change6",0.175847481,"lr",1,1,"none"
"4850","shape5","concave_nofill_area1",10,97,"different",9,630.8,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"concave_nofill_area1","different","shape5_concave_nofill_area1",NA,"",1,1,"concave_nofill"
"4851","shape6","no_change6",10,98,"same",8,639.3,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"no_change","same","shape6_no_change6",0.265877314,"lr",1,1,"none"
"4852","shape1","concave_area2",11,99,"different",9,566.2,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"concave_area2","different","shape1_concave_area2",NA,"",1,1,"concave"
"4853","shape8","concave_nofill_area1",11,100,"different",9,711,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"concave_nofill_area1","different","shape8_concave_nofill_area1",NA,"",1,1,"concave_nofill"
"4854","shape7","no_change3",11,101,"same",7,695,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"no_change","same","shape7_no_change3",0.306079767,"lr",1,1,"none"
"4855","shape6","convex_area1",11,102,"different",9,2153.3,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"convex_area1","different","shape6_convex_area1",NA,"",1,1,"convex"
"4856","shape3","concave_area1",11,103,"same",7,1172.6,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"concave_area1","different","shape3_concave_area1",NA,"",0,1,"concave"
"4857","shape4","concave_nofill_area2",11,104,"different",8,1212.4,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"concave_nofill_area2","different","shape4_concave_nofill_area2",NA,"",1,1,"concave_nofill"
"4858","catch_shape","change3",11,105,"different",9,2284.9,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"change3","different","catch_shape_change3",0.641318987,"lr",1,1,"none"
"4859","shape2","no_change1",11,106,"same",6,926,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"no_change","same","shape2_no_change1",0.230009402,"rl",1,1,"none"
"4860","shape5","no_change6",11,107,"same",6,651.3,"5ef459442f85d701235bf29e","ducktruck","control",946824.6,"611a8cbde46ef77ccdf8b0c1","611ac8f6c5e0f9a9509f23ba","Chrome",92,788,1349,768,1366,"q"," -- select an option -- ",NA,"Decide whether or not there were differences between the shapes shown to me","To see what shapes the brain can remember?","Some of the pictures towards the middle did not load",977046.3,"no_change","same","shape5_no_change6",0.154617517,"rl",1,1,"none"
"4861","shape5","no_change6",0,0,"same",9,6236.8,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape5_no_change6",0.154617517,"rl",1,1,"none"
"4862","shape6","convex_area1",0,1,"same",9,2729.8,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"convex_area1","different","shape6_convex_area1",NA,"",0,1,"convex"
"4863","shape1","no_change4",0,2,"same",9,2326.4,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape1_no_change4",0.658603498,"rl",1,1,"none"
"4864","shape2","no_change6",0,3,"same",7,3795.1,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape2_no_change6",0.968780552,"lr",1,1,"none"
"4865","catch_shape","no_change4",0,4,"same",9,2145.9,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","catch_shape_no_change4",0.463620285,"rl",1,1,"none"
"4866","shape3","no_change4",0,5,"same",8,2176.7,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape3_no_change4",0.391097566,"rl",1,1,"none"
"4867","shape4","no_change4",0,6,"same",8,1458,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape4_no_change4",0.365131636,"lr",1,1,"none"
"4868","shape7","no_change1",0,7,"different",6,5225.9,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape7_no_change1",0.787509048,"lr",0,1,"none"
"4869","shape8","no_change3",0,8,"same",8,2320.8,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape8_no_change3",0.848020062,"rl",1,1,"none"
"4870","shape4","concave_area2",1,9,"different",8,3421.5,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_area2","different","shape4_concave_area2",NA,"",1,1,"concave"
"4871","shape8","convex_area1",1,10,"different",8,1547.6,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"convex_area1","different","shape8_convex_area1",NA,"",1,1,"convex"
"4872","shape3","no_change3",1,11,"same",7,1774.1,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape3_no_change3",0.908211369,"lr",1,1,"none"
"4873","catch_shape","no_change3",1,12,"same",7,4014.3,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","catch_shape_no_change3",0.803907334,"lr",1,1,"none"
"4874","shape2","no_change1",1,13,"different",6,2771.8,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape2_no_change1",0.230009402,"rl",0,1,"none"
"4875","shape6","no_change4",1,14,"same",8,3123,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape6_no_change4",0.964328177,"lr",1,1,"none"
"4876","shape1","concave_area2",1,15,"different",8,1601.4,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_area2","different","shape1_concave_area2",NA,"",1,1,"concave"
"4877","shape7","no_change2",1,16,"same",8,1762.1,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape7_no_change2",0.548394241,"lr",1,1,"none"
"4878","shape5","no_change2",1,17,"same",8,3016.5,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape5_no_change2",0.185057363,"lr",1,1,"none"
"4879","shape6","no_change3",2,18,"same",7,1369.5,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape6_no_change3",0.472023106,"rl",1,1,"none"
"4880","shape1","concave_nofill_area2",2,19,"different",8,2580.7,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_nofill_area2","different","shape1_concave_nofill_area2",NA,"",1,1,"concave_nofill"
"4881","shape2","concave_area1",2,20,"different",8,1359.9,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_area1","different","shape2_concave_area1",NA,"",1,1,"concave"
"4882","shape3","concave_area2",2,21,"same",6,3706.3,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_area2","different","shape3_concave_area2",NA,"",0,1,"concave"
"4883","shape7","concave_nofill_area2",2,22,"different",9,1218.3,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_nofill_area2","different","shape7_concave_nofill_area2",NA,"",1,1,"concave_nofill"
"4884","shape8","concave_area1",2,23,"different",8,1303.4,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_area1","different","shape8_concave_area1",NA,"",1,1,"concave"
"4885","catch_shape","change6",2,24,"different",9,2600.7,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"change6","different","catch_shape_change6",0.343027212,"rl",1,1,"none"
"4886","shape5","convex_area1",2,25,"different",9,1239.7,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"convex_area1","different","shape5_convex_area1",NA,"",1,1,"convex"
"4887","shape4","no_change5",2,26,"same",8,1253.6,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape4_no_change5",0.335320258,"lr",1,1,"none"
"4888","shape8","concave_nofill_area1",3,27,"different",8,1155.1,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_nofill_area1","different","shape8_concave_nofill_area1",NA,"",1,1,"concave_nofill"
"4889","shape6","concave_area2",3,28,"different",7,1306.6,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_area2","different","shape6_concave_area2",NA,"",1,1,"concave"
"4890","shape4","no_change3",3,29,"same",8,1352,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape4_no_change3",0.373745849,"rl",1,1,"none"
"4891","catch_shape","no_change5",3,30,"same",9,2621.4,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","catch_shape_no_change5",0.255306165,"rl",1,1,"none"
"4892","shape1","concave_area1",3,31,"different",6,1344.6,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_area1","different","shape1_concave_area1",NA,"",1,1,"concave"
"4893","shape3","concave_nofill_area1",3,32,"different",5,1906.3,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_nofill_area1","different","shape3_concave_nofill_area1",NA,"",1,1,"concave_nofill"
"4894","shape5","concave_area1",3,33,"different",3,2814.2,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_area1","different","shape5_concave_area1",NA,"",1,1,"concave"
"4895","shape2","no_change2",3,34,"same",8,3721,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape2_no_change2",0.830736492,"rl",1,1,"none"
"4896","shape7","concave_nofill_area1",3,35,"different",9,1849.6,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_nofill_area1","different","shape7_concave_nofill_area1",NA,"",1,1,"concave_nofill"
"4897","shape1","concave_nofill_area1",4,36,"different",7,1877,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_nofill_area1","different","shape1_concave_nofill_area1",NA,"",1,1,"concave_nofill"
"4898","shape2","no_change5",4,37,"same",8,5118.1,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape2_no_change5",0.871216435,"lr",1,1,"none"
"4899","shape3","convex_area1",4,38,"different",3,1553.2,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"convex_area1","different","shape3_convex_area1",NA,"",1,1,"convex"
"4900","shape8","no_change2",4,39,"same",8,1637.9,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape8_no_change2",0.967180073,"rl",1,1,"none"
"4901","shape4","convex_area1",4,40,"different",5,3579.3,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"convex_area1","different","shape4_convex_area1",NA,"",1,1,"convex"
"4902","catch_shape","change3",4,41,"different",9,1674.5,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"change3","different","catch_shape_change3",0.641318987,"lr",1,1,"none"
"4903","shape7","no_change6",4,42,"same",8,1586.7,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape7_no_change6",0.486576497,"rl",1,1,"none"
